"State","State_Period","Lunge_y_n","Dive_Start","Dive_End","Dive_Max","Duration","File","ID","Begin","End","Interval_Start","Interval_End"
"EF","Night",0,2023-08-01 04:32:23,2023-08-01 04:49:24,112.521884907,1021.22,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T04:32:23Z","2023-08-01T04:49:24Z",2023-08-01 04:37:00,2023-08-01 04:37:30
"EF","Night",0,2023-08-01 04:32:23,2023-08-01 04:49:24,112.521884907,1021.22,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T04:32:23Z","2023-08-01T04:49:24Z",2023-08-01 04:37:30,2023-08-01 04:38:00
"EF","Night",0,2023-08-01 04:32:23,2023-08-01 04:49:24,112.521884907,1021.22,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T04:32:23Z","2023-08-01T04:49:24Z",2023-08-01 04:38:00,2023-08-01 04:38:30
"EF","Night",0,2023-08-01 04:32:23,2023-08-01 04:49:24,112.521884907,1021.22,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T04:32:23Z","2023-08-01T04:49:24Z",2023-08-01 04:38:30,2023-08-01 04:39:00
"EF","Night",0,2023-08-01 04:32:23,2023-08-01 04:49:24,112.521884907,1021.22,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T04:32:23Z","2023-08-01T04:49:24Z",2023-08-01 04:39:00,2023-08-01 04:39:30
"EF","Night",0,2023-08-01 04:32:23,2023-08-01 04:49:24,112.521884907,1021.22,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T04:32:23Z","2023-08-01T04:49:24Z",2023-08-01 04:39:30,2023-08-01 04:40:00
"EF","Night",0,2023-08-01 04:32:23,2023-08-01 04:49:24,112.521884907,1021.22,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T04:32:23Z","2023-08-01T04:49:24Z",2023-08-01 04:40:00,2023-08-01 04:40:30
"EF","Night",0,2023-08-01 04:32:23,2023-08-01 04:49:24,112.521884907,1021.22,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T04:32:23Z","2023-08-01T04:49:24Z",2023-08-01 04:40:30,2023-08-01 04:41:00
"EF","Night",0,2023-08-01 04:32:23,2023-08-01 04:49:24,112.521884907,1021.22,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T04:32:23Z","2023-08-01T04:49:24Z",2023-08-01 04:41:00,2023-08-01 04:41:30
"EF","Night",0,2023-08-01 04:32:23,2023-08-01 04:49:24,112.521884907,1021.22,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T04:32:23Z","2023-08-01T04:49:24Z",2023-08-01 04:41:30,2023-08-01 04:42:00
"EF","Night",0,2023-08-01 04:32:23,2023-08-01 04:49:24,112.521884907,1021.22,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T04:32:23Z","2023-08-01T04:49:24Z",2023-08-01 04:42:00,2023-08-01 04:42:30
"EF","Night",0,2023-08-01 04:32:23,2023-08-01 04:49:24,112.521884907,1021.22,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T04:32:23Z","2023-08-01T04:49:24Z",2023-08-01 04:42:30,2023-08-01 04:43:00
"EF","Night",0,2023-08-01 04:32:23,2023-08-01 04:49:24,112.521884907,1021.22,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T04:32:23Z","2023-08-01T04:49:24Z",2023-08-01 04:43:00,2023-08-01 04:43:30
"EF","Night",0,2023-08-01 04:32:23,2023-08-01 04:49:24,112.521884907,1021.22,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T04:32:23Z","2023-08-01T04:49:24Z",2023-08-01 04:43:30,2023-08-01 04:44:00
"EF","Night",0,2023-08-01 04:32:23,2023-08-01 04:49:24,112.521884907,1021.22,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T04:32:23Z","2023-08-01T04:49:24Z",2023-08-01 04:44:00,2023-08-01 04:44:30
"EF","Night",0,2023-08-01 04:32:23,2023-08-01 04:49:24,112.521884907,1021.22,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T04:32:23Z","2023-08-01T04:49:24Z",2023-08-01 04:44:30,2023-08-01 04:45:00
"EF","Night",0,2023-08-01 04:32:23,2023-08-01 04:49:24,112.521884907,1021.22,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T04:32:23Z","2023-08-01T04:49:24Z",2023-08-01 04:45:00,2023-08-01 04:45:30
"EF","Night",0,2023-08-01 04:32:23,2023-08-01 04:49:24,112.521884907,1021.22,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T04:32:23Z","2023-08-01T04:49:24Z",2023-08-01 04:45:30,2023-08-01 04:46:00
"EF","Night",0,2023-08-01 04:32:23,2023-08-01 04:49:24,112.521884907,1021.22,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T04:32:23Z","2023-08-01T04:49:24Z",2023-08-01 04:46:00,2023-08-01 04:46:30
"EF","Night",0,2023-08-01 04:32:23,2023-08-01 04:49:24,112.521884907,1021.22,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T04:32:23Z","2023-08-01T04:49:24Z",2023-08-01 04:46:30,2023-08-01 04:47:00
"EF","Night",0,2023-08-01 04:32:23,2023-08-01 04:49:24,112.521884907,1021.22,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T04:32:23Z","2023-08-01T04:49:24Z",2023-08-01 04:47:00,2023-08-01 04:47:30
"EF","Night",0,2023-08-01 04:32:23,2023-08-01 04:49:24,112.521884907,1021.22,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T04:32:23Z","2023-08-01T04:49:24Z",2023-08-01 04:47:30,2023-08-01 04:48:00
"EF","Night",0,2023-08-01 04:32:23,2023-08-01 04:49:24,112.521884907,1021.22,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T04:32:23Z","2023-08-01T04:49:24Z",2023-08-01 04:48:00,2023-08-01 04:48:30
"EF","Night",0,2023-08-01 04:32:23,2023-08-01 04:49:24,112.521884907,1021.22,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T04:32:23Z","2023-08-01T04:49:24Z",2023-08-01 04:48:30,2023-08-01 04:49:00
"EF","Night",0,2023-08-01 04:32:23,2023-08-01 04:49:24,112.521884907,1021.22,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T04:32:23Z","2023-08-01T04:49:24Z",2023-08-01 04:49:00,2023-08-01 04:49:30
"SU_EF","Night",0,2023-08-01 04:49:24,2023-08-01 04:50:35,1,70.5800000000017,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T04:49:24Z","2023-08-01T04:50:35Z",2023-08-01 04:49:30,2023-08-01 04:50:00
"SU_EF","Night",0,2023-08-01 04:49:24,2023-08-01 04:50:35,1,70.5800000000017,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T04:49:24Z","2023-08-01T04:50:35Z",2023-08-01 04:50:00,2023-08-01 04:50:30
"EF","Night",0,2023-08-01 04:50:35,2023-08-01 04:59:43,103.260647884372,548.139999999999,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T04:50:35Z","2023-08-01T04:59:43Z",2023-08-01 04:50:30,2023-08-01 04:51:00
"EF","Night",0,2023-08-01 04:50:35,2023-08-01 04:59:43,103.260647884372,548.139999999999,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T04:50:35Z","2023-08-01T04:59:43Z",2023-08-01 04:51:00,2023-08-01 04:51:30
"EF","Night",0,2023-08-01 04:50:35,2023-08-01 04:59:43,103.260647884372,548.139999999999,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T04:50:35Z","2023-08-01T04:59:43Z",2023-08-01 04:51:30,2023-08-01 04:52:00
"EF","Night",0,2023-08-01 04:50:35,2023-08-01 04:59:43,103.260647884372,548.139999999999,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T04:50:35Z","2023-08-01T04:59:43Z",2023-08-01 04:52:00,2023-08-01 04:52:30
"EF","Night",0,2023-08-01 04:50:35,2023-08-01 04:59:43,103.260647884372,548.139999999999,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T04:50:35Z","2023-08-01T04:59:43Z",2023-08-01 04:52:30,2023-08-01 04:53:00
"EF","Night",0,2023-08-01 04:50:35,2023-08-01 04:59:43,103.260647884372,548.139999999999,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T04:50:35Z","2023-08-01T04:59:43Z",2023-08-01 04:53:00,2023-08-01 04:53:30
"EF","Night",0,2023-08-01 04:50:35,2023-08-01 04:59:43,103.260647884372,548.139999999999,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T04:50:35Z","2023-08-01T04:59:43Z",2023-08-01 04:53:30,2023-08-01 04:54:00
"EF","Night",0,2023-08-01 04:50:35,2023-08-01 04:59:43,103.260647884372,548.139999999999,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T04:50:35Z","2023-08-01T04:59:43Z",2023-08-01 04:54:00,2023-08-01 04:54:30
"EF","Night",0,2023-08-01 04:50:35,2023-08-01 04:59:43,103.260647884372,548.139999999999,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T04:50:35Z","2023-08-01T04:59:43Z",2023-08-01 04:54:30,2023-08-01 04:55:00
"EF","Night",0,2023-08-01 04:50:35,2023-08-01 04:59:43,103.260647884372,548.139999999999,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T04:50:35Z","2023-08-01T04:59:43Z",2023-08-01 04:55:00,2023-08-01 04:55:30
"EF","Night",0,2023-08-01 04:50:35,2023-08-01 04:59:43,103.260647884372,548.139999999999,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T04:50:35Z","2023-08-01T04:59:43Z",2023-08-01 04:55:30,2023-08-01 04:56:00
"EF","Night",0,2023-08-01 04:50:35,2023-08-01 04:59:43,103.260647884372,548.139999999999,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T04:50:35Z","2023-08-01T04:59:43Z",2023-08-01 04:56:00,2023-08-01 04:56:30
"EF","Night",0,2023-08-01 04:50:35,2023-08-01 04:59:43,103.260647884372,548.139999999999,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T04:50:35Z","2023-08-01T04:59:43Z",2023-08-01 04:56:30,2023-08-01 04:57:00
"EF","Night",0,2023-08-01 04:50:35,2023-08-01 04:59:43,103.260647884372,548.139999999999,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T04:50:35Z","2023-08-01T04:59:43Z",2023-08-01 04:57:00,2023-08-01 04:57:30
"EF","Night",0,2023-08-01 04:50:35,2023-08-01 04:59:43,103.260647884372,548.139999999999,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T04:50:35Z","2023-08-01T04:59:43Z",2023-08-01 04:57:30,2023-08-01 04:58:00
"EF","Night",0,2023-08-01 04:50:35,2023-08-01 04:59:43,103.260647884372,548.139999999999,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T04:50:35Z","2023-08-01T04:59:43Z",2023-08-01 04:58:00,2023-08-01 04:58:30
"EF","Night",0,2023-08-01 04:50:35,2023-08-01 04:59:43,103.260647884372,548.139999999999,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T04:50:35Z","2023-08-01T04:59:43Z",2023-08-01 04:58:30,2023-08-01 04:59:00
"EF","Night",0,2023-08-01 04:50:35,2023-08-01 04:59:43,103.260647884372,548.139999999999,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T04:50:35Z","2023-08-01T04:59:43Z",2023-08-01 04:59:00,2023-08-01 04:59:30
"SU_EF","Night",0,2023-08-01 04:59:43,2023-08-01 05:00:06,1,23.2799999999988,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T04:59:43Z","2023-08-01T05:00:06Z",2023-08-01 04:59:30,2023-08-01 05:00:00
"T","Night",0,2023-08-01 05:00:06,2023-08-01 05:06:02,78.6491341105298,356.239999999998,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T05:00:06Z","2023-08-01T05:06:02Z",2023-08-01 05:00:00,2023-08-01 05:00:30
"T","Night",0,2023-08-01 05:00:06,2023-08-01 05:06:02,78.6491341105298,356.239999999998,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T05:00:06Z","2023-08-01T05:06:02Z",2023-08-01 05:00:30,2023-08-01 05:01:00
"T","Night",0,2023-08-01 05:00:06,2023-08-01 05:06:02,78.6491341105298,356.239999999998,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T05:00:06Z","2023-08-01T05:06:02Z",2023-08-01 05:01:00,2023-08-01 05:01:30
"T","Night",0,2023-08-01 05:00:06,2023-08-01 05:06:02,78.6491341105298,356.239999999998,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T05:00:06Z","2023-08-01T05:06:02Z",2023-08-01 05:01:30,2023-08-01 05:02:00
"T","Night",0,2023-08-01 05:00:06,2023-08-01 05:06:02,78.6491341105298,356.239999999998,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T05:00:06Z","2023-08-01T05:06:02Z",2023-08-01 05:02:00,2023-08-01 05:02:30
"T","Night",0,2023-08-01 05:00:06,2023-08-01 05:06:02,78.6491341105298,356.239999999998,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T05:00:06Z","2023-08-01T05:06:02Z",2023-08-01 05:02:30,2023-08-01 05:03:00
"T","Night",0,2023-08-01 05:00:06,2023-08-01 05:06:02,78.6491341105298,356.239999999998,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T05:00:06Z","2023-08-01T05:06:02Z",2023-08-01 05:03:00,2023-08-01 05:03:30
"T","Night",0,2023-08-01 05:00:06,2023-08-01 05:06:02,78.6491341105298,356.239999999998,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T05:00:06Z","2023-08-01T05:06:02Z",2023-08-01 05:03:30,2023-08-01 05:04:00
"T","Night",0,2023-08-01 05:00:06,2023-08-01 05:06:02,78.6491341105298,356.239999999998,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T05:00:06Z","2023-08-01T05:06:02Z",2023-08-01 05:04:00,2023-08-01 05:04:30
"T","Night",0,2023-08-01 05:00:06,2023-08-01 05:06:02,78.6491341105298,356.239999999998,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T05:00:06Z","2023-08-01T05:06:02Z",2023-08-01 05:04:30,2023-08-01 05:05:00
"T","Night",0,2023-08-01 05:00:06,2023-08-01 05:06:02,78.6491341105298,356.239999999998,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T05:00:06Z","2023-08-01T05:06:02Z",2023-08-01 05:05:00,2023-08-01 05:05:30
"T","Night",0,2023-08-01 05:00:06,2023-08-01 05:06:02,78.6491341105298,356.239999999998,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T05:00:06Z","2023-08-01T05:06:02Z",2023-08-01 05:05:30,2023-08-01 05:06:00
"T","Night",0,2023-08-01 05:06:03,2023-08-01 05:12:03,69.8484248750844,360.020000000004,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T05:06:03Z","2023-08-01T05:12:03Z",2023-08-01 05:06:00,2023-08-01 05:06:30
"T","Night",0,2023-08-01 05:06:03,2023-08-01 05:12:03,69.8484248750844,360.020000000004,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T05:06:03Z","2023-08-01T05:12:03Z",2023-08-01 05:06:30,2023-08-01 05:07:00
"T","Night",0,2023-08-01 05:06:03,2023-08-01 05:12:03,69.8484248750844,360.020000000004,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T05:06:03Z","2023-08-01T05:12:03Z",2023-08-01 05:07:00,2023-08-01 05:07:30
"T","Night",0,2023-08-01 05:06:03,2023-08-01 05:12:03,69.8484248750844,360.020000000004,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T05:06:03Z","2023-08-01T05:12:03Z",2023-08-01 05:07:30,2023-08-01 05:08:00
"T","Night",0,2023-08-01 05:06:03,2023-08-01 05:12:03,69.8484248750844,360.020000000004,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T05:06:03Z","2023-08-01T05:12:03Z",2023-08-01 05:08:00,2023-08-01 05:08:30
"T","Night",0,2023-08-01 05:06:03,2023-08-01 05:12:03,69.8484248750844,360.020000000004,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T05:06:03Z","2023-08-01T05:12:03Z",2023-08-01 05:08:30,2023-08-01 05:09:00
"T","Night",0,2023-08-01 05:06:03,2023-08-01 05:12:03,69.8484248750844,360.020000000004,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T05:06:03Z","2023-08-01T05:12:03Z",2023-08-01 05:09:00,2023-08-01 05:09:30
"T","Night",0,2023-08-01 05:06:03,2023-08-01 05:12:03,69.8484248750844,360.020000000004,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T05:06:03Z","2023-08-01T05:12:03Z",2023-08-01 05:09:30,2023-08-01 05:10:00
"T","Night",0,2023-08-01 05:06:03,2023-08-01 05:12:03,69.8484248750844,360.020000000004,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T05:06:03Z","2023-08-01T05:12:03Z",2023-08-01 05:10:00,2023-08-01 05:10:30
"T","Night",0,2023-08-01 05:06:03,2023-08-01 05:12:03,69.8484248750844,360.020000000004,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T05:06:03Z","2023-08-01T05:12:03Z",2023-08-01 05:10:30,2023-08-01 05:11:00
"T","Night",0,2023-08-01 05:06:03,2023-08-01 05:12:03,69.8484248750844,360.020000000004,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T05:06:03Z","2023-08-01T05:12:03Z",2023-08-01 05:11:00,2023-08-01 05:11:30
"T","Night",0,2023-08-01 05:06:03,2023-08-01 05:12:03,69.8484248750844,360.020000000004,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T05:06:03Z","2023-08-01T05:12:03Z",2023-08-01 05:11:30,2023-08-01 05:12:00
"T","Twilight",0,2023-08-01 05:12:04,2023-08-01 05:15:35,59.1736787310641,211.139999999999,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T05:12:04Z","2023-08-01T05:15:35Z",2023-08-01 05:12:00,2023-08-01 05:12:30
"T","Twilight",0,2023-08-01 05:12:04,2023-08-01 05:15:35,59.1736787310641,211.139999999999,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T05:12:04Z","2023-08-01T05:15:35Z",2023-08-01 05:12:30,2023-08-01 05:13:00
"T","Twilight",0,2023-08-01 05:12:04,2023-08-01 05:15:35,59.1736787310641,211.139999999999,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T05:12:04Z","2023-08-01T05:15:35Z",2023-08-01 05:13:00,2023-08-01 05:13:30
"T","Twilight",0,2023-08-01 05:12:04,2023-08-01 05:15:35,59.1736787310641,211.139999999999,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T05:12:04Z","2023-08-01T05:15:35Z",2023-08-01 05:13:30,2023-08-01 05:14:00
"T","Twilight",0,2023-08-01 05:12:04,2023-08-01 05:15:35,59.1736787310641,211.139999999999,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T05:12:04Z","2023-08-01T05:15:35Z",2023-08-01 05:14:00,2023-08-01 05:14:30
"T","Twilight",0,2023-08-01 05:12:04,2023-08-01 05:15:35,59.1736787310641,211.139999999999,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T05:12:04Z","2023-08-01T05:15:35Z",2023-08-01 05:14:30,2023-08-01 05:15:00
"T","Twilight",0,2023-08-01 05:12:04,2023-08-01 05:15:35,59.1736787310641,211.139999999999,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T05:12:04Z","2023-08-01T05:15:35Z",2023-08-01 05:15:00,2023-08-01 05:15:30
"T","Twilight",0,2023-08-01 05:15:35,2023-08-01 05:16:08,10.7117552915632,33.0200000000041,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T05:15:35Z","2023-08-01T05:16:08Z",2023-08-01 05:15:30,2023-08-01 05:16:00
"SU_T","Twilight",0,2023-08-01 05:16:08,2023-08-01 05:16:33,1,25.1999999999971,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T05:16:08Z","2023-08-01T05:16:33Z",2023-08-01 05:16:00,2023-08-01 05:16:30
"T","Twilight",0,2023-08-01 05:16:33,2023-08-01 05:19:30,52.3997257019925,177.080000000002,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T05:16:33Z","2023-08-01T05:19:30Z",2023-08-01 05:16:30,2023-08-01 05:17:00
"T","Twilight",0,2023-08-01 05:16:33,2023-08-01 05:19:30,52.3997257019925,177.080000000002,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T05:16:33Z","2023-08-01T05:19:30Z",2023-08-01 05:17:00,2023-08-01 05:17:30
"T","Twilight",0,2023-08-01 05:16:33,2023-08-01 05:19:30,52.3997257019925,177.080000000002,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T05:16:33Z","2023-08-01T05:19:30Z",2023-08-01 05:17:30,2023-08-01 05:18:00
"T","Twilight",0,2023-08-01 05:16:33,2023-08-01 05:19:30,52.3997257019925,177.080000000002,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T05:16:33Z","2023-08-01T05:19:30Z",2023-08-01 05:18:00,2023-08-01 05:18:30
"T","Twilight",0,2023-08-01 05:16:33,2023-08-01 05:19:30,52.3997257019925,177.080000000002,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T05:16:33Z","2023-08-01T05:19:30Z",2023-08-01 05:18:30,2023-08-01 05:19:00
"T","Twilight",0,2023-08-01 05:16:33,2023-08-01 05:19:30,52.3997257019925,177.080000000002,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T05:16:33Z","2023-08-01T05:19:30Z",2023-08-01 05:19:00,2023-08-01 05:19:30
"SU_T","Twilight",0,2023-08-01 05:19:30,2023-08-01 05:20:28,1,57.5400000000009,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T05:19:30Z","2023-08-01T05:20:28Z",2023-08-01 05:19:30,2023-08-01 05:20:00
"SU_T","Twilight",0,2023-08-01 05:19:30,2023-08-01 05:20:28,1,57.5400000000009,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T05:19:30Z","2023-08-01T05:20:28Z",2023-08-01 05:20:00,2023-08-01 05:20:30
"F","Twilight",1,2023-08-01 05:20:28,2023-08-01 05:24:06,79.3540306611173,218.599999999999,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T05:20:28Z","2023-08-01T05:24:06Z",2023-08-01 05:20:30,2023-08-01 05:21:00
"F","Twilight",1,2023-08-01 05:20:28,2023-08-01 05:24:06,79.3540306611173,218.599999999999,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T05:20:28Z","2023-08-01T05:24:06Z",2023-08-01 05:21:00,2023-08-01 05:21:30
"F","Twilight",1,2023-08-01 05:20:28,2023-08-01 05:24:06,79.3540306611173,218.599999999999,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T05:20:28Z","2023-08-01T05:24:06Z",2023-08-01 05:21:30,2023-08-01 05:22:00
"F","Twilight",1,2023-08-01 05:20:28,2023-08-01 05:24:06,79.3540306611173,218.599999999999,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T05:20:28Z","2023-08-01T05:24:06Z",2023-08-01 05:22:00,2023-08-01 05:22:30
"F","Twilight",1,2023-08-01 05:20:28,2023-08-01 05:24:06,79.3540306611173,218.599999999999,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T05:20:28Z","2023-08-01T05:24:06Z",2023-08-01 05:22:30,2023-08-01 05:23:00
"F","Twilight",1,2023-08-01 05:20:28,2023-08-01 05:24:06,79.3540306611173,218.599999999999,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T05:20:28Z","2023-08-01T05:24:06Z",2023-08-01 05:23:00,2023-08-01 05:23:30
"F","Twilight",1,2023-08-01 05:20:28,2023-08-01 05:24:06,79.3540306611173,218.599999999999,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T05:20:28Z","2023-08-01T05:24:06Z",2023-08-01 05:23:30,2023-08-01 05:24:00
"SU_F","Twilight",0,2023-08-01 05:24:06,2023-08-01 05:24:37,1,30.3400000000038,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T05:24:06Z","2023-08-01T05:24:37Z",2023-08-01 05:24:00,2023-08-01 05:24:30
"F","Twilight",1,2023-08-01 05:24:37,2023-08-01 05:35:56,112.764277447085,679.039999999994,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T05:24:37Z","2023-08-01T05:35:56Z",2023-08-01 05:24:30,2023-08-01 05:25:00
"F","Twilight",1,2023-08-01 05:24:37,2023-08-01 05:35:56,112.764277447085,679.039999999994,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T05:24:37Z","2023-08-01T05:35:56Z",2023-08-01 05:25:00,2023-08-01 05:25:30
"F","Twilight",1,2023-08-01 05:24:37,2023-08-01 05:35:56,112.764277447085,679.039999999994,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T05:24:37Z","2023-08-01T05:35:56Z",2023-08-01 05:25:30,2023-08-01 05:26:00
"F","Twilight",1,2023-08-01 05:24:37,2023-08-01 05:35:56,112.764277447085,679.039999999994,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T05:24:37Z","2023-08-01T05:35:56Z",2023-08-01 05:26:00,2023-08-01 05:26:30
"F","Twilight",1,2023-08-01 05:24:37,2023-08-01 05:35:56,112.764277447085,679.039999999994,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T05:24:37Z","2023-08-01T05:35:56Z",2023-08-01 05:26:30,2023-08-01 05:27:00
"F","Twilight",1,2023-08-01 05:24:37,2023-08-01 05:35:56,112.764277447085,679.039999999994,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T05:24:37Z","2023-08-01T05:35:56Z",2023-08-01 05:27:00,2023-08-01 05:27:30
"F","Twilight",1,2023-08-01 05:24:37,2023-08-01 05:35:56,112.764277447085,679.039999999994,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T05:24:37Z","2023-08-01T05:35:56Z",2023-08-01 05:27:30,2023-08-01 05:28:00
"F","Twilight",1,2023-08-01 05:24:37,2023-08-01 05:35:56,112.764277447085,679.039999999994,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T05:24:37Z","2023-08-01T05:35:56Z",2023-08-01 05:28:00,2023-08-01 05:28:30
"F","Twilight",1,2023-08-01 05:24:37,2023-08-01 05:35:56,112.764277447085,679.039999999994,"sun_bp23_212e_divestates_datetime.csv","bp23_212e","2023-08-01T05:24:37Z","2023-08-01T05:35:56Z",2023-08-01 05:28:30,2023-08-01 05:29:00
